"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"03/01/2024 08:00:00 - 03/01/2024 08:15:00","BZN|HU","127.77","155.49","149.90","161.53"
"03/01/2024 08:15:00 - 03/01/2024 08:30:00","BZN|HU","126.17","153.13","155.27","170.47"
"03/01/2024 08:30:00 - 03/01/2024 08:45:00","BZN|HU","124.57","149.49","152.12","173.69"
"03/01/2024 08:45:00 - 03/01/2024 09:00:00","BZN|HU","122.97","143.30","148.98","165.68"
"03/01/2024 09:00:00 - 03/01/2024 09:15:00","BZN|HU","121.40","140.66","145.84","165.05"
"03/01/2024 09:15:00 - 03/01/2024 09:30:00","BZN|HU","119.86","137.54","152.68","167.37"
"03/01/2024 09:30:00 - 03/01/2024 09:45:00","BZN|HU","118.32","134.58","147.88","163.57"
"03/01/2024 09:45:00 - 03/01/2024 10:00:00","BZN|HU","116.78","136.43","143.07","161.97"
"03/01/2024 10:00:00 - 03/01/2024 10:15:00","BZN|HU","115.63","132.42","137.78","147.65"
"03/01/2024 10:15:00 - 03/01/2024 10:30:00","BZN|HU","114.89","127.54","137.49","129.01"
"03/01/2024 10:30:00 - 03/01/2024 10:45:00","BZN|HU","114.15","122.65","131.62","112.76"
"03/01/2024 10:45:00 - 03/01/2024 11:00:00","BZN|HU","113.41","120.43","125.74","94.26"
"03/01/2024 11:00:00 - 03/01/2024 11:15:00","BZN|HU","112.40","115.86","120.77","89.64"
"03/01/2024 11:15:00 - 03/01/2024 11:30:00","BZN|HU","111.13","112.50","93.59","87.65"
"03/01/2024 11:30:00 - 03/01/2024 11:45:00","BZN|HU","109.85","109.14","91.30","85.55"
"03/01/2024 11:45:00 - 03/01/2024 12:00:00","BZN|HU","108.58","108.55","90.03","91.25"
"03/01/2024 12:00:00 - 03/01/2024 12:15:00","BZN|HU","107.26","105.08","85.54","92.56"
"03/01/2024 12:15:00 - 03/01/2024 12:30:00","BZN|HU","105.90","102.21","72.92","111.35"
"03/01/2024 12:30:00 - 03/01/2024 12:45:00","BZN|HU","104.54","99.35","72.58","135.40"
"03/01/2024 12:45:00 - 03/01/2024 13:00:00","BZN|HU","103.18","86.84","72.33","117.23"
"03/01/2024 13:00:00 - 03/01/2024 13:15:00","BZN|HU","101.78","82.99","72.86","99.43"
"03/01/2024 13:15:00 - 03/01/2024 13:30:00","BZN|HU","100.34","80.66","114.28","79.30"
"03/01/2024 13:30:00 - 03/01/2024 13:45:00","BZN|HU","98.89","76.98","109.55","74.39"
"03/01/2024 13:45:00 - 03/01/2024 14:00:00","BZN|HU","97.44","70.23","104.82","67.31"
"03/01/2024 14:00:00 - 03/01/2024 14:15:00","BZN|HU","97.55","70.93","101.85","83.10"
"03/01/2024 14:15:00 - 03/01/2024 14:30:00","BZN|HU","99.21","73.82","67.36","79.89"
"03/01/2024 14:30:00 - 03/01/2024 14:45:00","BZN|HU","100.86","77.73","70.32","77.10"
"03/01/2024 14:45:00 - 03/01/2024 15:00:00","BZN|HU","102.52","98.73","73.27","82.26"
"03/01/2024 15:00:00 - 03/01/2024 15:15:00","BZN|HU","104.07","99.15","76.98","75.36"
"03/01/2024 15:15:00 - 03/01/2024 15:30:00","BZN|HU","105.52","101.05","78.31","61.93"
"03/01/2024 15:30:00 - 03/01/2024 15:45:00","BZN|HU","106.96","103.05","82.31","63.27"
"03/01/2024 15:45:00 - 03/01/2024 16:00:00","BZN|HU","108.41","90.39","86.31","84.41"
"03/01/2024 16:00:00 - 03/01/2024 16:15:00","BZN|HU","109.99","93.81","89.99","98.46"
